Ricklefs_lab_ID,lineage,status,elevation,year,location,lon,lat,lineage,sequenced
PNG_11_1113,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1114,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1115,Pachycephalopsis_poliosoma,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1116,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1117,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1118,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1119,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1120,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1121,Chaetorhynchus_papuensis,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1122,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1123,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1124,Peneothello_cyanus,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1125,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1126,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1127,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1128,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1129,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1131,Timeliopsis_fulvigula,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1132,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1133,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1134,Heteromyias_albispecularis,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1135,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1136,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1137,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1138,Heteromyias_albispecularis,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1139,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1140,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1141,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1142,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1143,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1144,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1145,Melanocharis_striativentris,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1146,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1147,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1148,Rhipidura_atra,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1149,Ptiloprora_guisei,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_115,Peneothello_sigillatus,1,2935,2011,Wasaunon_Camp,146.9024,-6.0984,Haemoproteus,yes
PNG_11_1150,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1151,Pitohui_dicrous,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1152,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1153,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1154,Melilestes_megarhynchus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1155,Amblyornis_germanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1156,Gallicolumba_beccarii,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1157,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1158,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1159,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_116,Melanocharis_versteri,1,2935,2011,Wasaunon_Camp,146.9024,-6.0984,Haemoproteus,yes
PNG_11_1160,Melanocharis_versteri,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1161,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1162,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1163,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1164,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1165,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1166,Sericornis_nouhuysi,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1167,Sericornis_nouhuysi,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1168,Sericornis_arfakianus,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1169,Melanocharis_versteri,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1170,Peneothello_cyanus,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1171,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1172,Peneothello_cyanus,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1173,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1174,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1175,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1176,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1177,Colluricincla_megarhyncha,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1178,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1179,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_118,Peneothello_sigillatus,0,2935,2011,Wasaunon_Camp,146.9024,-6.0984,NA,no
PNG_11_1180,Melanocharis_versteri,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1181,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1182,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1183,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1184,Heteromyias_albispecularis,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1185,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1186,Rhagologus_leucostigma,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1187,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1188,Sericornis_nouhuysi,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1189,Sericornis_nouhuysi,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_119,Sericornis_papuensis,0,2935,2011,Wasaunon_Camp,146.9024,-6.0984,NA,no
PNG_11_1190,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1191,Sericornis_nouhuysi,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1192,Sericornis_nouhuysi,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1193,Amblyornis_germanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1194,Melanocharis_versteri,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1195,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1196,Amblyornis_germanus,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1197,Gallicolumba_beccarii,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1198,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1199,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_120,Melanocharis_versteri,0,2935,2011,Wasaunon_Camp,146.9024,-6.0984,NA,no
PNG_11_1200,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1201,Chaetorhynchus_papuensis,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1202,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1203,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1204,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1205,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1206,Ptilorrhoa_leucosticta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1207,Gallicolumba_beccarii,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1208,Gallicolumba_beccarii,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1209,Peneothello_cyanus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1210,Timeliopsis_fulvigula,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1211,Ptilorrhoa_leucosticta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1212,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1213,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1214,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1215,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1216,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1217,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1218,Sericornis_nouhuysi,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1219,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_122,Melanocharis_versteri,0,2935,2011,Wasaunon_Camp,146.9024,-6.0984,NA,no
PNG_11_1220,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1221,Timeliopsis_fulvigula,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1222,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1223,Cacomantis_castaneiventris,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1224,Sericornis_arfakianus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1225,Sericornis_nouhuysi,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1226,Ptilorrhoa_leucosticta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1227,Colluricincla_megarhyncha,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1228,Ptilorrhoa_leucosticta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1229,Ptilorrhoa_leucosticta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_123,Peneothello_sigillatus,0,2935,2011,Wasaunon_Camp,146.9024,-6.0984,NA,no
PNG_11_1231,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1232,Heteromyias_albispecularis,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1233,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1234,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1236,Gallicolumba_beccarii,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1237,Melanocharis_longicauda,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1238,Melanocharis_longicauda,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1239,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_124,Pachycephala_schlegelii,0,2935,2011,Wasaunon_Camp,146.9024,-6.0984,NA,no
PNG_11_1240,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1241,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1242,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1243,Sericornis_nouhuysi,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1244,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1245,Crateroscelis_nigrorufa,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1246,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1247,Rhipidura_atra,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1248,Heteromyias_albispecularis,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1249,Ptilorrhoa_leucosticta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_125,Melanocharis_versteri,1,2935,2011,Wasaunon_Camp,146.9024,-6.0984,Haemoproteus,yes
PNG_11_1250,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1251,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1252,Crateroscelis_murina,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1253,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1254,Sericornis_nouhuysi,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1255,Sericornis_nouhuysi,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1256,Melanocharis_striativentris,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1257,Amalocichla_incerta,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1258,Heteromyias_albispecularis,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1259,Sericornis_arfakianus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_126,Melanocharis_versteri,0,2935,2011,Wasaunon_Camp,146.9024,-6.0984,NA,no
PNG_11_1260,Pachycephala_rufinucha,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1261,Cacomantis_castaneiventris,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1262,Sericornis_arfakianus,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1263,Pachycephala_soror,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1264,Toxorhamphus_poliopterus,1,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,Haemoproteus,yes
PNG_11_1265,Rhagologus_leucostigma,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1266,Pachycephala_rufinucha,0,1660,2011,Sombom_Camp_Upper,146.8829,-6.0023,NA,no
PNG_11_1267,Pachycephalopsis_poliosoma,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1268,Rhipidura_atra,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1269,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_127,Peneothello_sigillatus,1,2935,2011,Wasaunon_Camp,146.9024,-6.0984,Haemoproteus,yes
PNG_11_1270,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1271,Meliphaga_montana,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1272,Meliphaga_montana,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1273,Pachycephalopsis_poliosoma,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Plasmodium,yes
PNG_11_1274,Pachycephalopsis_poliosoma,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1275,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1276,Colluricincla_megarhyncha,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1277,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1278,Monarcha_axillaris,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1279,Pachycephalopsis_poliosoma,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1280,Pachycephalopsis_poliosoma,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1281,Melilestes_megarhynchus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1282,Pachycephalopsis_poliosoma,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1283,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1284,Pachycephalopsis_poliosoma,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1285,Pachycephalopsis_poliosoma,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1287,Rhipidura_atra,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1289,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1290,Tregallasia_leucops,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1292,Melanocharis_nigra,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1293,Colluricincla_megarhyncha,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1294,Colluricincla_megarhyncha,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1297,Cacomantis_castaneiventris,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1298,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1299,Colluricincla_megarhyncha,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_13,Pachycephala_schlegelii,0,2710,2011,Camp_13_Lower_(Kotom),146.8764,-6.0623,NA,no
PNG_11_1301,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1302,Colluricincla_megarhyncha,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1304,Melanocharis_nigra,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1305,Colluricincla_megarhyncha,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1306,Colluricincla_megarhyncha,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1307,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1308,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1309,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1310,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1311,Rhipidura_atra,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1312,Meliphaga_montana,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1314,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1316,Toxorhamphus_poliopterus,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1318,Crateroscelis_murina,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_132,Pachycephala_schlegelii,0,2935,2011,Wasaunon_Camp,146.9024,-6.0984,NA,no
PNG_11_1320,Pachycephala_soror,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1321,Colluricincla_megarhyncha,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1322,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1323,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1324,Pachycephala_soror,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1325,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Plasmodium,yes
PNG_11_1327,Meliphaga_montana,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1329,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_133,Melanocharis_versteri,1,2935,2011,Wasaunon_Camp,146.9024,-6.0984,Haemoproteus,yes
PNG_11_1331,Pitohui_dicrous,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1332,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1333,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1334,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1335,Oedistoma_iliolophus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1336,Rhipidura_hyperythra,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1338,Melilestes_megarhynchus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1339,Rhipidura_atra,0,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,NA,no
PNG_11_1341,Tregallasia_leucops,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1342,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1343,Melanocharis_nigra,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1344,Melanocharis_nigra,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1345,Melanocharis_nigra,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
PNG_11_1348,Toxorhamphus_poliopterus,1,1090,2011,Sombom_Camp_Lower,146.8761,-5.9693,Haemoproteus,yes
