Host.Family,BLFamilyLatin,species_clean,species_jetz,Mite.Genus,Mite.Genus2,sociality,foraging_cat,elevation_cat,TipLabel,Sample.Full..,keycol,valuecol
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,,,1,other,lowland_manu,Myrmotherula_hauxwelli,P121007,Mite.Group2,Mesostigmatid
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,,,1,other,lowland_manu,Myrmotherula_hauxwelli,P116080,Mite.Group2,Trombiculid
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,,,1,other,lowland_manu,Myrmotherula_hauxwelli,P130439,Mite.Group2,
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,,,1,other,lowland_manu,Myrmotherula_hauxwelli,P121757,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_iquitos,Myrmotherula_axillaris,V40,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115908,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115953,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115954,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P116078,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P116259,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P120714,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P120933,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P121262,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P130025,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P130259,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115909,Mite.Group,Mesostigmatid
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_iquitos,Myrmotherula_axillaris,V40,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115908,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115953,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115954,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P116078,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P116259,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P120714,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P120933,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P121262,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P130025,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P130259,Mite.Group2,Mesostigmatid
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115909,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M565,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M571,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M626,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V400,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V762,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V770,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V774,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116030,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116043,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116149,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1005,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1037,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1067,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,826,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V768,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P110102,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1014,Mite.Group,Mesostigmatid
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M565,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M571,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M626,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V400,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V762,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V770,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V774,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116030,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116043,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116149,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1005,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1037,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1067,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,826,Mite.Group2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V768,Mite.Group2,Trombiculid
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P110102,Mite.Group2,Trombiculid
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1014,Mite.Group2,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P116206,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P120621,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P130887,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P116206,Mite.Group2,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P120621,Mite.Group2,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P130887,Mite.Group2,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P115940,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P115991,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P120629,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P115940,Mite.Group2,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P115991,Mite.Group2,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P120629,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,M608,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,M612,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,M614,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,V763,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,V772,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,other_iquitos,Myrmeciza_fortis,851,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_manu,Myrmeciza_fortis,P116155,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,other_iquitos,Myrmeciza_fortis,1007,Mite.Group,Mesostigmatid
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,M608,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,M612,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,M614,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,V763,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_iquitos,Myrmeciza_fortis,V772,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,other_iquitos,Myrmeciza_fortis,851,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,lowland_manu,Myrmeciza_fortis,P116155,Mite.Group2,Mesostigmatid
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,,,1,ground,other_iquitos,Myrmeciza_fortis,1007,Mite.Group2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP110084,Mite.Group,Feather
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP110086,Mite.Group,Feather
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP110087,Mite.Group,Feather
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP121360,Mite.Group,Feather
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP121362,Mite.Group,Feather
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP110084,Mite.Group2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP110086,Mite.Group2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP110087,Mite.Group2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP121360,Mite.Group2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,,,1,midhigh,montane_manu,Myioborus_miniatus,SP121362,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W120764,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W120790,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121090,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121136,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121161,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130232,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130233,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130257,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130633,Mite.Group,Feather
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W120764,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W120790,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121090,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121136,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121161,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130232,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130233,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130257,Mite.Group2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130633,Mite.Group2,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,,,1,midhigh,lowland_manu,Myiobius_barbatus,P116228,Mite.Group,Feather
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,,,1,midhigh,lowland_manu,Myiobius_barbatus,P121409,Mite.Group,Feather
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,,,1,midhigh,lowland_manu,Myiobius_barbatus,P121446,Mite.Group,Feather
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,,,1,midhigh,lowland_manu,Myiobius_barbatus,P121511,Mite.Group,Feather
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,,,1,midhigh,lowland_manu,Myiobius_barbatus,P116228,Mite.Group2,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,,,1,midhigh,lowland_manu,Myiobius_barbatus,P121409,Mite.Group2,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,,,1,midhigh,lowland_manu,Myiobius_barbatus,P121446,Mite.Group2,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,,,1,midhigh,lowland_manu,Myiobius_barbatus,P121511,Mite.Group2,
Momotidae,Momotidae,Momotus momota,Momotus momota,,,0,ground-midhigh,other_iquitos,Momotus_momota,798,Mite.Group,Feather
Momotidae,Momotidae,Momotus momota,Momotus momota,,,0,ground-midhigh,lowland_manu,Momotus_momota,P110042,Mite.Group,Oribatida
Momotidae,Momotidae,Momotus momota,Momotus momota,,,0,ground-midhigh,lowland_manu,Momotus_momota,P110068,Mite.Group,Oribatida
Momotidae,Momotidae,Momotus momota,Momotus momota,,,0,ground-midhigh,lowland_iquitos,Momotus_momota,V460,Mite.Group,Trombiculid
Momotidae,Momotidae,Momotus momota,Momotus momota,,,0,ground-midhigh,other_iquitos,Momotus_momota,798,Mite.Group2,Trombiculid
Momotidae,Momotidae,Momotus momota,Momotus momota,,,0,ground-midhigh,lowland_manu,Momotus_momota,P110042,Mite.Group2,
Momotidae,Momotidae,Momotus momota,Momotus momota,,,0,ground-midhigh,lowland_manu,Momotus_momota,P110068,Mite.Group2,
Momotidae,Momotidae,Momotus momota,Momotus momota,,,0,ground-midhigh,lowland_iquitos,Momotus_momota,V460,Mite.Group2,
Tyrannidae,Tyrannidae,Mionectes striaticollis,Mionectes striaticollis,,,1,midhigh,lowland_manu,Mionectes_striaticollis,P120704,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes striaticollis,Mionectes striaticollis,,,1,midhigh,lowland_manu,Mionectes_striaticollis,P120704,Mite.Group2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,P116068,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,P116110,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,P116183,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,P116186,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,P116233,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,P130372,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,VC120088,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,VC120108,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,montane_manu,Mionectes_olivaceus,SP121114,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,montane_manu,Mionectes_olivaceus,SP121171,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,montane_manu,Mionectes_olivaceus,SP121239,Mite.Group,Feather
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,,,1,understory,lowland_manu,Mionectes_olivaceus,P115895,Mite.Group,Feather
