,sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,x,ectoparasite_code,species_taxonomy_SACC_2021,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint.1,Species_parameters,Station,X,species.y,degree,w_degree,elevation,date,year_seasonality,degree_species,degree_w_species
445,120712,P12,712,P120712,Habia_rubica,Habia rubica,Habia_rubica,Cardinalidae,1,33.58774194,lowland_manu,midhigh,low,413,1,1,0,1,0,0,0,0,0,0,180,0,0,Habia_rubica,1101,30_6_2012_pantiacolla_Habia rubica,Habia_rubica,415,NA,415,413,Habia rubica,pantiacolla,445,Habia_rubica,19,2.014367205,415,2012-06-30,182,19,2.014367205
446,121741,P12,1741,P121741,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4533,2_12_2012_pantiacolla_Myrmotherula hauxwelli,Isleria_hauxwelli,NA,NA,414,415,Myrmotherula hauxwelli,pantiacolla,446,Isleria_hauxwelli,18,1.42312775,414,2012-12-02,337,18,1.42312775
447,120716,P12,716,P120716,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,0,1,0,0,0,0,0,0,1,0,0,Pipra_fasciicauda,1107,30_6_2012_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,415,NA,415,413,Pipra fasciicauda,pantiacolla,447,Pipra_fasciicauda,25,2.789821312,415,2012-06-30,182,26,3.039821312
448,120713,P12,713,P120713,Habia_rubica,Habia rubica,Habia_rubica,Cardinalidae,1,33.58774194,lowland_manu,midhigh,low,413,1,1,1,0,0,3,1,1,1,0,0,0,0,NA,1102,30_6_2012_pantiacolla_Habia rubica,Habia_rubica,415,NA,415,413,Habia rubica,pantiacolla,448,Habia_rubica,19,2.014367205,415,2012-06-30,182,19,2.014367205
449,121757,P12,1757,P121757,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,1,0,1,Isleria_hauxwelli,4534,3_12_2012_pantiacolla_Myrmotherula hauxwelli,Isleria_hauxwelli,NA,NA,414,415,Myrmotherula hauxwelli,pantiacolla,449,Isleria_hauxwelli,18,1.42312775,414,2012-12-03,338,18,1.42312775
450,130281,P13,281,P130281,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5042,11_9_2013_pantiacolla_Myrmotherula hauxwelli,Isleria_hauxwelli,NA,NA,410,415,Myrmotherula hauxwelli,pantiacolla,450,Isleria_hauxwelli,17,1.089794417,410,2013-09-11,254,18,1.42312775
451,130439,P13,439,P130439,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,1,1,1,Isleria_hauxwelli,5052,24_9_2013_pantiacolla_Myrmotherula hauxwelli,Isleria_hauxwelli,NA,NA,395,415,Myrmotherula hauxwelli,pantiacolla,451,Isleria_hauxwelli,14,0.95187775,395,2013-09-24,267,18,1.42312775
452,121226,SP12,1226,SP121226,Myrmotherula_longicauda,Myrmotherula longicauda,Myrmotherula_longicauda,Thamnophilidae,1,8.21,montane_manu,midhigh,low,1210,1,1,0,1,0,0,0,0,0,0,3,0,0,Myrmotherula_longicauda,4647,25_10_2012_san_pedro_Myrmotherula longicauda,Myrmotherula_longicauda,NA,NA,1418,1210,Myrmotherula longicauda,san_pedro,452,Myrmotherula_longicauda,17,1.766739405,1418,2012-10-25,299,20,2.395527284
453,120870,P12,870,P120870,Ramphotrigon_fuscicauda,Ramphotrigon fuscicauda,Ramphotrigon_fuscicauda,Tyrannidae,1,18.96923077,lowland_manu,undersory-midhigh,low,431,1,1,0,1,0,0,0,0,0,0,7,1,1,Ramphotrigon_fuscicauda,1165,15_8_2012_pantiacolla_Ramphotrigon fuscicauda,Ramphotrigon_fuscicauda,NA,NA,415,431,Ramphotrigon fuscicauda,pantiacolla,453,Ramphotrigon_fuscicauda,51,5.51649369,415,2012-08-15,228,55,5.934204634
454,120913,P12,913,P120913,Habia_rubica,Habia rubica,Habia_rubica,Cardinalidae,1,33.58774194,lowland_manu,midhigh,low,413,1,2,1,1,0,1,0,0,1,0,18,0,0,Habia_rubica,1184,22_8_2012_pantiacolla_Habia rubica,Habia_rubica,438,NA,438,413,Habia rubica,pantiacolla,454,Habia_rubica,19,2.014367205,438,2012-08-22,235,19,2.014367205
455,120920,P12,920,P120920,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,low,429,1,1,0,1,0,0,0,0,0,0,6,0,0,Arremon_taciturnus,1177,22_8_2012_pantiacolla_Arremon taciturnus,Arremon_taciturnus,438,NA,438,429,Arremon taciturnus,pantiacolla,455,Arremon_taciturnus,19,2.083508787,438,2012-08-22,235,20,2.583508787
456,121005,P12,1005,P121005,Tangara_schrankii,Tangara schrankii,Tangara_schrankii,Thraupidae,1,19.85320755,lowland_manu,midhigh,med,421,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1213,30_8_2012_pantiacolla_Tangara schrankii,Tangara_schrankii,422,NA,422,421,Tangara schrankii,pantiacolla,456,Tangara_schrankii,83,8.739973618,422,2012-08-30,243,98,9.304499853
457,121042,P12,1042,P121042,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,low,429,1,1,0,1,0,0,0,0,0,0,6,0,0,Arremon_taciturnus,1231,4_9_2012_pantiacolla_Arremon taciturnus,Arremon_taciturnus,421,NA,421,429,Arremon taciturnus,pantiacolla,457,Arremon_taciturnus,18,1.583508787,421,2012-09-04,248,20,2.583508787
458,121064,P12,1064,P121064,Tangara_schrankii,Tangara schrankii,Tangara_schrankii,Thraupidae,1,19.85320755,lowland_manu,midhigh,low,421,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1247,5_9_2012_pantiacolla_Tangara schrankii,Tangara_schrankii,421,NA,421,421,Tangara schrankii,pantiacolla,458,Tangara_schrankii,83,8.739973618,421,2012-09-05,249,98,9.304499853
459,121354,P12,1354,P121354,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,low,429,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1353,20_10_2012_pantiacolla_Arremon taciturnus,Arremon_taciturnus,415,NA,415,429,Arremon taciturnus,pantiacolla,459,Arremon_taciturnus,18,1.583508787,415,2012-10-20,294,20,2.583508787
460,121399,P12,1399,P121399,Xiphorhynchus_elegans,Xiphorhynchus elegans,Xiphorhynchus_elegans,Dendrocolaptidae,1,38.50835294,lowland_manu,midhigh,low,421,1,2,0,1,1,0,0,0,0,0,1,0,0,Xiphorhynchus_elegans,1378,25_10_2012_pantiacolla_Xiphorhynchus elegans,Xiphorhynchus_elegans,385,NA,385,421,Xiphorhynchus elegans,pantiacolla,460,Xiphorhynchus_elegans,31,3.392712354,385,2012-10-25,299,83,7.663382594
461,121426,P12,1426,P121426,Habia_rubica,Habia rubica,Habia_rubica,Cardinalidae,1,33.58774194,lowland_manu,midhigh,low,413,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1388,26_10_2012_pantiacolla_Habia rubica,Habia_rubica,385,NA,385,413,Habia rubica,pantiacolla,461,Habia_rubica,10,0.543854385,385,2012-10-26,300,19,2.014367205
462,121467,P12,1467,P121467,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1413,31_10_2012_pantiacolla_Thamnophilus schistaceus,Thamnophilus_schistaceus,398,NA,398,439,Thamnophilus schistaceus,pantiacolla,462,Thamnophilus_schistaceus,52,5.128225931,398,2012-10-31,305,89,7.052464235
463,121575,P12,1575,P121575,Tangara_schrankii,Tangara schrankii,Tangara_schrankii,Thraupidae,1,19.85320755,lowland_manu,midhigh,low,421,1,1,0,1,0,0,0,0,0,0,3,0,1,Tangara_schrankii,1478,19_11_2012_pantiacolla_Tangara schrankii,Tangara_schrankii,413,NA,413,421,Tangara schrankii,pantiacolla,463,Tangara_schrankii,83,8.742056951,413,2012-11-19,324,98,9.304499853
464,121580,P12,1580,P121580,Terenotriccus_erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,7.369767442,lowland_manu,midhigh,low,413,1,1,0,1,0,0,0,0,0,0,6,0,0,Terenotriccus_erythrurus,1475,19_11_2012_pantiacolla_Terenotriccus erythrurus,Terenotriccus_erythrurus,413,NA,413,413,Terenotriccus erythrurus,pantiacolla,464,Terenotriccus_erythrurus,7,0.390033069,413,2012-11-19,324,7,0.390033069
465,121593,P12,1593,P121593,Myrmotherula_longipennis,Myrmotherula longipennis,Myrmotherula_longipennis,Thamnophilidae,1,9.109375,lowland_manu,undersory-midhigh,low,418.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1490,20_11_2012_pantiacolla_Myrmotherula longipennis,Myrmotherula_longipennis,413,NA,413,418.5,Myrmotherula longipennis,pantiacolla,465,Myrmotherula_longipennis,76,7.769930977,413,2012-11-20,325,84,8.225946015
466,121756,P12,1756,P121756,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,low,429,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1575,3_12_2012_pantiacolla_Arremon taciturnus,Arremon_taciturnus,414,NA,414,429,Arremon taciturnus,pantiacolla,466,Arremon_taciturnus,18,1.583508787,414,2012-12-03,338,20,2.583508787
467,130060,P13,60,P130060,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,5,0,0,Thamnophilus_schistaceus,2904,28_8_2013_pantiacolla_Thamnophilus schistaceus,Thamnophilus_schistaceus,432,NA,432,439,Thamnophilus schistaceus,pantiacolla,467,Thamnophilus_schistaceus,74,6.465149006,432,2013-08-28,240,89,7.052464235
468,130269,P13,269,P130269,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,med,429,1,2,1,1,0,3,1,0,2,0,3,0,0,Arremon_taciturnus,3018,10_9_2013_pantiacolla_Arremon taciturnus,Arremon_taciturnus,410,NA,410,429,Arremon taciturnus,pantiacolla,468,Arremon_taciturnus,18,1.583508787,410,2013-09-10,253,20,2.583508787
469,130067,P13,67,P130067,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,2905,28_8_2013_pantiacolla_Thamnophilus schistaceus,Thamnophilus_schistaceus,432,NA,432,439,Thamnophilus schistaceus,pantiacolla,469,Thamnophilus_schistaceus,74,6.465149006,432,2013-08-28,240,89,7.052464235
470,110275,P11,275,P110275,Philydor_erythropterum,Dendroma erythroptera,Dendroma_erythroptera,Furnariidae,1,30,lowland_manu,midhigh-canopy,low,430,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4142,19_10_2011_pantiacolla_Philydor erythropterum,Dendroma_erythroptera,NA,NA,422,430,Philydor erythropterum,pantiacolla,470,Dendroma_erythroptera,20,2.801011406,422,2011-10-19,292,21,3.301011406
471,130332,P13,332,P130332,Deconychura_longicauda,Deconychura longicauda,Deconychura_longicauda,Dendrocolaptidae,1,30.6912,lowland_manu,midhigh,low,439,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3038,16_9_2013_pantiacolla_Deconychura longicauda,Deconychura_longicauda,415,NA,415,439,Deconychura longicauda,pantiacolla,471,Deconychura_longicauda,15,3.11350402,415,2013-09-16,259,16,4.11350402
472,130351,P13,351,P130351,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,med,429,1,2,1,1,0,11,3,3,5,0,6,0,0,Arremon_taciturnus,3041,17_9_2013_pantiacolla_Arremon taciturnus,Arremon_taciturnus,415,NA,415,429,Arremon taciturnus,pantiacolla,472,Arremon_taciturnus,18,1.583508787,415,2013-09-17,260,20,2.583508787
473,130353,P13,353,P130353,Automolus_ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,34.96803922,lowland_manu,understory,low,680,1,1,0,1,0,0,0,0,0,0,1,0,0,Automolus_ochrolaemus,3040,17_9_2013_pantiacolla_Automolus ochrolaemus,Automolus_ochrolaemus,415,NA,415,680,Automolus ochrolaemus,pantiacolla,473,Automolus_ochrolaemus,76,6.125611001,415,2013-09-17,260,127,9.301351402
474,130355,P13,355,P130355,Terenotriccus_erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,7.369767442,lowland_manu,midhigh,low,413,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3047,17_9_2013_pantiacolla_Terenotriccus erythrurus,Terenotriccus_erythrurus,415,NA,415,413,Terenotriccus erythrurus,pantiacolla,474,Terenotriccus_erythrurus,7,0.390033069,415,2013-09-17,260,7,0.390033069
475,130392,P13,392,P130392,Deconychura_longicauda,Deconychura longicauda,Deconychura_longicauda,Dendrocolaptidae,1,30.6912,lowland_manu,midhigh,high,439,1,1,0,1,0,0,0,0,0,0,5,0,0,Deconychura_longicauda,3086,20_9_2013_pantiacolla_Deconychura longicauda,Deconychura_longicauda,410,NA,410,439,Deconychura longicauda,pantiacolla,475,Deconychura_longicauda,14,2.61350402,410,2013-09-20,263,16,4.11350402
476,121058,SP12,1058,SP121058,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,1,0,1,0,0,0,0,0,0,3,0,0,Pogonotriccus_opthalmicus,4631,29_9_2012_san_pedro_Phylloscartes opthalmicus,Phylloscartes_ophthalmicus,NA,NA,1337,1371,Phylloscartes opthalmicus,san_pedro,476,Phylloscartes_ophthalmicus,56,6.370476533,1337,2012-09-29,273,67,7.216003229
477,110004,SP11,4,SP110004,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,high,1387,1,2,1,1,0,1,0,0,1,0,58,0,0,Trichothraupis_melanops,1002,2_9_2011_san_pedro_Trichothraupis melanops,Trichothraupis_melanops,1383,NA,1383,1387,Trichothraupis melanops,san_pedro,477,Trichothraupis_melanops,46,4.990517008,1383,2011-09-02,245,54,5.778017008
478,121047,SP12,1047,SP121047,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,1,0,1,0,0,0,0,0,0,4,0,0,Pogonotriccus_opthalmicus,4630,29_9_2012_san_pedro_Phylloscartes opthalmicus,Phylloscartes_ophthalmicus,NA,NA,1337,1371,Phylloscartes opthalmicus,san_pedro,478,Phylloscartes_ophthalmicus,56,6.370476533,1337,2012-09-29,273,67,7.216003229
479,120068,SP12,68,SP120068,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,1,1,0,0,1,0,1,0,0,0,0,0,NA,4585,29_6_2012_san_pedro_Phylloscartes opthalmicus,Phylloscartes_ophthalmicus,NA,NA,1387,1371,Phylloscartes opthalmicus,san_pedro,479,Phylloscartes_ophthalmicus,55,6.245476533,1387,2012-06-29,181,67,7.216003229
480,110027,SP11,27,SP110027,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,4,3,0,1,yes,3,0,0,Thripadectes_melanorhynchus,1012,12_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1383,NA,1383,1337,Thripadectes melanorhynchus,san_pedro,480,Thripadectes_melanorhynchus,44,5.119461852,1383,2011-09-12,255,52,5.994101102
481,110036,SP11,36,SP110036,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,1,0,0,1,0,0,1,0,0,0,0,NA,930,16_9_2011_san_pedro_Trichothraupis melanops,Trichothraupis_melanops,1387,NA,1387,1387,Trichothraupis melanops,san_pedro,481,Trichothraupis_melanops,46,4.990517008,1387,2011-09-16,259,54,5.778017008
482,110039,SP11,39,SP110039,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,2,1,0,0,0,2,0,0,Thripadectes_melanorhynchus,928,16_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro,482,Thripadectes_melanorhynchus,44,5.119461852,1387,2011-09-16,259,52,5.994101102
483,110038,SP11,38,SP110038,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,2,1,1,0,1,0,1,0,0,1,0,0,Trichothraupis_melanops,931,16_9_2011_san_pedro_Trichothraupis melanops,Trichothraupis_melanops,1387,NA,1387,1387,Trichothraupis melanops,san_pedro,483,Trichothraupis_melanops,46,4.990517008,1387,2011-09-16,259,54,5.778017008
484,110048,SP11,48,SP110048,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,937,19_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro,484,Thripadectes_melanorhynchus,44,5.119461852,1387,2011-09-19,262,52,5.994101102
485,110069,SP11,69,SP110069,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,0,1,0,0,0,0,0,0,1,0,0,Thripadectes_melanorhynchus,738,21_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1376,NA,1376,1337,Thripadectes melanorhynchus,san_pedro,485,Thripadectes_melanorhynchus,44,5.119461852,1376,2011-09-21,264,52,5.994101102
486,110047,SP11,47,SP110047,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,3,1,1,1,0,2,0,0,Thripadectes_melanorhynchus,936,19_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro,486,Thripadectes_melanorhynchus,44,5.119461852,1387,2011-09-19,262,52,5.994101102
487,121322,SP12,1322,SP121322,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,2,1,1,0,14,4,3,7,0,11,0,0,Pogonotriccus_opthalmicus,4654,10_11_2012_san_pedro_Phylloscartes opthalmicus,Phylloscartes_ophthalmicus,NA,NA,1262,1371,Phylloscartes opthalmicus,san_pedro,487,Phylloscartes_ophthalmicus,52,6.095339171,1262,2012-11-10,315,67,7.216003229
488,110320,SP11,320,SP110320,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,0,1,0,0,0,0,0,0,4,0,0,Trichothraupis_melanops,907,27_10_2011_san_pedro_Trichothraupis melanops,Trichothraupis_melanops,1262,NA,1262,1387,Trichothraupis melanops,san_pedro,488,Trichothraupis_melanops,44,4.639254382,1262,2011-10-27,300,54,5.778017008
489,121333,SP12,1333,SP121333,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,2,1,1,0,4,0,0,4,0,112,0,0,Pogonotriccus_opthalmicus,4656,11_11_2012_san_pedro_Phylloscartes opthalmicus,Phylloscartes_ophthalmicus,NA,NA,1262,1371,Phylloscartes opthalmicus,san_pedro,489,Phylloscartes_ophthalmicus,52,6.095339171,1262,2012-11-11,316,67,7.216003229
490,120863,P12,863,P120863,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,very low,416,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4441,15_8_2012_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,415,416,Pipra chloromeros,pantiacolla,490,Ceratopipra_chloromeros,5,0.204069659,415,2012-08-15,228,5,0.204069659
491,110367,SP11,367,SP110367,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,med,1337,1,2,1,1,0,2,2,0,0,0,1,0,0,Thripadectes_melanorhynchus,891,2_11_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1307,NA,1307,1337,Thripadectes melanorhynchus,san_pedro,491,Thripadectes_melanorhynchus,43,4.885638323,1307,2011-11-02,306,52,5.994101102
492,110110,P11,110,P110110,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4122,6_10_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,397,416,Pipra chloromeros,pantiacolla,494,Ceratopipra_chloromeros,4,0.171811594,397,2011-10-06,279,5,0.204069659
493,120061,SP12,61,SP120061,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,0,2,0,0,0,yes,0,0,0,NA,2226,26_6_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro,495,Thripadectes_melanorhynchus,44,5.119461852,1387,2012-06-26,178,52,5.994101102
494,120062,SP12,62,SP120062,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,0,1,0,0,0,0,0,0,76,0,0,Trichothraupis_melanops,2225,26_6_2012_san_pedro_Trichothraupis melanops,Trichothraupis_melanops,1387,NA,1387,1387,Trichothraupis melanops,san_pedro,496,Trichothraupis_melanops,46,4.990517008,1387,2012-06-26,178,54,5.778017008
495,110122,P11,122,P110122,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,med,416,1,1,1,0,0,8,0,2,0,0,0,0,0,NA,4124,7_10_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,397,416,Pipra chloromeros,pantiacolla,497,Ceratopipra_chloromeros,4,0.171811594,397,2011-10-07,280,5,0.204069659
496,120670,SP12,670,SP120670,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,0,1,0,0,0,0,0,0,7,0,0,Trichothraupis_melanops,2076,25_7_2012_san_pedro_Trichothraupis melanops,Trichothraupis_melanops,1307,NA,1307,1387,Trichothraupis melanops,san_pedro,498,Trichothraupis_melanops,45,4.739254382,1307,2012-07-25,207,54,5.778017008
497,110210,P11,210,P110210,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4131,14_10_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,438,416,Pipra chloromeros,pantiacolla,499,Ceratopipra_chloromeros,5,0.204069659,438,2011-10-14,287,5,0.204069659
498,110246,P11,246,P110246,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,2,1,1,0,5,0,0,1,0,6,0,0,Ceratopipra _chloromeros,4137,18_10_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,422,416,Pipra chloromeros,pantiacolla,500,Ceratopipra_chloromeros,5,0.204069659,422,2011-10-18,291,5,0.204069659
499,110278,P11,278,P110278,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,2,1,1,0,9,1,0,0,0,1,0,0,Ceratopipra _chloromeros,4144,19_10_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,422,416,Pipra chloromeros,pantiacolla,501,Ceratopipra_chloromeros,5,0.204069659,422,2011-10-19,292,5,0.204069659
500,120764,SP12,764,SP120764,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,2,1,1,0,1,0,1,0,0,4,0,0,Trichothraupis_melanops,1676,10_8_2012_san_pedro_Trichothraupis melanops,Trichothraupis_melanops,1395,NA,1395,1387,Trichothraupis melanops,san_pedro,502,Trichothraupis_melanops,46,4.990517008,1395,2012-08-10,223,54,5.778017008
501,120874,SP12,874,SP120874,Myrmotherula_longicauda,Myrmotherula longicauda,Myrmotherula_longicauda,Thamnophilidae,1,8.21,montane_manu,midhigh,low,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1666,30_8_2012_san_pedro_Myrmotherula longicauda,Myrmotherula_longicauda,1376,NA,1376,1210,Myrmotherula longicauda,san_pedro,503,Myrmotherula_longicauda,17,1.766739405,1376,2012-08-30,243,20,2.395527284
502,110356,P11,356,P110356,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4154,1_11_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,414,416,Pipra chloromeros,pantiacolla,504,Ceratopipra_chloromeros,5,0.204069659,414,2011-11-01,305,5,0.204069659
503,110357,P11,357,P110357,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,2,1,1,0,4,1,0,2,0,10,0,1,Ceratopipra _chloromeros,4155,1_11_2011_pantiacolla_Pipra chloromeros,Ceratopipra_chloromeros,NA,NA,414,416,Pipra chloromeros,pantiacolla,505,Ceratopipra_chloromeros,5,0.204069659,414,2011-11-01,305,5,0.204069659
