Host.Family,BLFamilyLatin,species_clean,species_jetz,Mite.Group,Mite.Group2,sociality,foraging_cat,elevation_cat,TipLabel,Sample.Full..,keycol,valuecol
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,,0,ground,lowland_iquitos,Formicarius_colma,V1297,Mite.Genus,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,,0,ground,lowland_iquitos,Formicarius_colma,V314,Mite.Genus,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,,0,ground,lowland_iquitos,Formicarius_colma,V385,Mite.Genus,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,,0,ground,other_iquitos,Formicarius_colma,857,Mite.Genus,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,Mesostigmatid,0,ground,lowland_iquitos,Formicarius_colma,V254,Mite.Genus,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Mesostigmatid,,0,ground,lowland_iquitos,Formicarius_colma,V223,Mite.Genus,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,,0,ground,lowland_iquitos,Formicarius_colma,V1297,Mite.Genus2,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,,0,ground,lowland_iquitos,Formicarius_colma,V314,Mite.Genus2,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,,0,ground,lowland_iquitos,Formicarius_colma,V385,Mite.Genus2,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,,0,ground,other_iquitos,Formicarius_colma,857,Mite.Genus2,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Feather,Mesostigmatid,0,ground,lowland_iquitos,Formicarius_colma,V254,Mite.Genus2,
"Formicariidae
",Formicariidae,Formicarius colma,Formicarius colma,Mesostigmatid,,0,ground,lowland_iquitos,Formicarius_colma,V223,Mite.Genus2,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,Feather,,0,ground,lowland_manu,Formicarius_analis,P120896,Mite.Genus,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,Trombiculid,Feather,0,ground,lowland_manu,Formicarius_analis,P116125,Mite.Genus,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,Trombiculid,Feather,0,ground,lowland_manu,Formicarius_analis,P121420,Mite.Genus,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,Trombiculid,Feather,0,ground,lowland_manu,Formicarius_analis,P121421,Mite.Genus,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,Feather,,0,ground,lowland_manu,Formicarius_analis,P120896,Mite.Genus2,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,Trombiculid,Feather,0,ground,lowland_manu,Formicarius_analis,P116125,Mite.Genus2,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,Trombiculid,Feather,0,ground,lowland_manu,Formicarius_analis,P121420,Mite.Genus2,
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,Trombiculid,Feather,0,ground,lowland_manu,Formicarius_analis,P121421,Mite.Genus2,
Parulidae,Trochilidae,Eutoxeres condamini,Eutoxeres condamini,Feather,,0,understory,montane_manu,Eutoxeres_condamini,SP110098,Mite.Genus,
Parulidae,Trochilidae,Eutoxeres condamini,Eutoxeres condamini,Feather,,0,understory,montane_manu,Eutoxeres_condamini,SP110098,Mite.Genus2,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,Feather,,1,midhigh,lowland_iquitos,Euphonia_xanthogaster,V476,Mite.Genus,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,Feather,,1,midhigh,lowland_manu,Euphonia_xanthogaster,P110273,Mite.Genus,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,Feather,,1,midhigh,other_iquitos,Euphonia_xanthogaster,789,Mite.Genus,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,Feather,,1,midhigh,lowland_iquitos,Euphonia_xanthogaster,V476,Mite.Genus2,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,Feather,,1,midhigh,lowland_manu,Euphonia_xanthogaster,P110273,Mite.Genus2,
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,Feather,,1,midhigh,other_iquitos,Euphonia_xanthogaster,789,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Epinecrophylla leucophthalma,Epinecrophylla leucophthalma,Feather,,1,understory,lowland_manu,Epinecrophylla_leucophthalma,P116037,Mite.Genus,
Thamnophilidae,Thamnophilidae,Epinecrophylla leucophthalma,Epinecrophylla leucophthalma,Feather,,1,understory,lowland_manu,Epinecrophylla_leucophthalma,P116037,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Epinecrophylla haematonota,Epinecrophylla haematonota,Oribatida,,0,understory,lowland_iquitos,Epinecrophylla_haematonota,V68,Mite.Genus,Oribatida
Thamnophilidae,Thamnophilidae,Epinecrophylla haematonota,Epinecrophylla haematonota,Oribatida,,0,understory,lowland_iquitos,Epinecrophylla_haematonota,V68,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Epinecrophylla erythrura,Epinecrophylla erythrura,Oribatida,,1,midhigh,lowland_manu,Epinecrophylla_erythrura,P110396,Mite.Genus,
Thamnophilidae,Thamnophilidae,Epinecrophylla erythrura,Epinecrophylla erythrura,Oribatida,,1,midhigh,lowland_manu,Epinecrophylla_erythrura,P110396,Mite.Genus2,
Thraupidae,Thraupidae,Dubusia taeniata,Dubusia taeniata,Feather,,0,understory,high_montane_manu,Dubusia_taeniata,W120691,Mite.Genus,
Thraupidae,Thraupidae,Dubusia taeniata,Dubusia taeniata,Feather,,0,understory,high_montane_manu,Dubusia_taeniata,W120691,Mite.Genus2,
Thraupidae,Thraupidae,Diglossa glauca,Diglossa glauca,Feather,,1,midhigh,montane_manu,Diglossa_glauca,SP120070,Mite.Genus,
Thraupidae,Thraupidae,Diglossa glauca,Diglossa glauca,Feather,,1,midhigh,montane_manu,Diglossa_glauca,SP120070,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Dichrozona cincta,Dichrozona cincta,Feather,,0,ground,lowland_manu,Dichrozona_cincta,P116092,Mite.Genus,
Thamnophilidae,Thamnophilidae,Dichrozona cincta,Dichrozona cincta,Feather,,0,ground,lowland_manu,Dichrozona_cincta,P116092,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocolaptes certhia,Dendrocolaptes certhia,Feather,Mesostigmatid,0,midhigh,lowland_iquitos,Dendrocolaptes_certhia,V687,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocolaptes certhia,Dendrocolaptes certhia,Feather,Mesostigmatid,0,midhigh,lowland_iquitos,Dendrocolaptes_certhia,V687,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,,1,other,lowland_iquitos,Dendrocincla_merula,M583,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,,1,other,lowland_iquitos,Dendrocincla_merula,M584,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,,1,other,lowland_iquitos,Dendrocincla_merula,M594,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,,1,other,lowland_iquitos,Dendrocincla_merula,V1220,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,Mesostigmatid,1,other,lowland_iquitos,Dendrocincla_merula,V138,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,,1,other,lowland_iquitos,Dendrocincla_merula,M583,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,,1,other,lowland_iquitos,Dendrocincla_merula,M584,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,,1,other,lowland_iquitos,Dendrocincla_merula,M594,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,,1,other,lowland_iquitos,Dendrocincla_merula,V1220,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,Feather,Mesostigmatid,1,other,lowland_iquitos,Dendrocincla_merula,V138,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Feather,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,M598,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Feather,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V1264,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Feather,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V285,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Feather,,1,ground-midhigh,other_iquitos,Dendrocincla_fuliginosa,3837,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Mesostigmatid,Oribatida?,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V458,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,unknown,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V184,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Feather,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,M598,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Feather,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V1264,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Feather,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V285,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Feather,,1,ground-midhigh,other_iquitos,Dendrocincla_fuliginosa,3837,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,Mesostigmatid,Oribatida?,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V458,Mite.Genus2,Oribatida
"Furnariidae
",Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,unknown,,1,ground-midhigh,lowland_iquitos,Dendrocincla_fuliginosa,V184,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Deconychura longicauda,Deconychura longicauda,Feather,,1,midhigh,lowland_manu,Deconychura_longicauda,P116048,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Deconychura longicauda,Deconychura longicauda,Feather,,1,midhigh,lowland_manu,Deconychura_longicauda,P130392,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Deconychura longicauda,Deconychura longicauda,Mesostigmatid,,1,midhigh,lowland_iquitos,Deconychura_longicauda,V729,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Deconychura longicauda,Deconychura longicauda,Mesostigmatid,Feather,1,midhigh,lowland_manu,Deconychura_longicauda,P116261,Mite.Genus,
"Furnariidae
",Dendrocolaptidae,Deconychura longicauda,Deconychura longicauda,Feather,,1,midhigh,lowland_manu,Deconychura_longicauda,P116048,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Deconychura longicauda,Deconychura longicauda,Feather,,1,midhigh,lowland_manu,Deconychura_longicauda,P130392,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Deconychura longicauda,Deconychura longicauda,Mesostigmatid,,1,midhigh,lowland_iquitos,Deconychura_longicauda,V729,Mite.Genus2,
"Furnariidae
",Dendrocolaptidae,Deconychura longicauda,Deconychura longicauda,Mesostigmatid,Feather,1,midhigh,lowland_manu,Deconychura_longicauda,P116261,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP110094,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP110126,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121057,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121064,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121065,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,Mesostigmatid,0,ground,montane_manu,Cyphorhinus_thoracicus,SP110042,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,Mesostigmatid,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121273,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,Mesostigmatid,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121325,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,Oribatida/ Mesostigmatid,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121001,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Mesostigmatid,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121025,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Mesostigmatid,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121059,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Mesostigmatid,Feather,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121031,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Mesostigmatid,Feather,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121066,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP110094,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP110126,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121057,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121064,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121065,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,Mesostigmatid,0,ground,montane_manu,Cyphorhinus_thoracicus,SP110042,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,Mesostigmatid,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121273,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,Mesostigmatid,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121325,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Feather,Oribatida/ Mesostigmatid,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121001,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Mesostigmatid,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121025,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Mesostigmatid,,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121059,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Mesostigmatid,Feather,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121031,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Mesostigmatid,Feather,0,ground,montane_manu,Cyphorhinus_thoracicus,SP121066,Mite.Genus2,
Troglodytidae,Troglodytidae,Cyphorhinus arada,Cyphorhinus arada,Feather,Mesostigmatid,0,ground-understory,lowland_manu,Cyphorhinus_arada,P115984,Mite.Genus,
Troglodytidae,Troglodytidae,Cyphorhinus arada,Cyphorhinus arada,Feather,Mesostigmatid,0,ground-understory,lowland_manu,Cyphorhinus_arada,P115984,Mite.Genus2,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_iquitos,Cyanocompsa_cyanoides,V787,Mite.Genus,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_manu,Cyanocompsa_cyanoides,P110405,Mite.Genus,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_manu,Cyanocompsa_cyanoides,P120844A,Mite.Genus,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_manu,Cyanocompsa_cyanoides,P130185,Mite.Genus,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_manu,Cyanocompsa_cyanoides,P130219,Mite.Genus,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,Oribatida (shell),1,ground,lowland_manu,Cyanocompsa_cyanoides,P115910,Mite.Genus,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_iquitos,Cyanocompsa_cyanoides,V787,Mite.Genus2,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_manu,Cyanocompsa_cyanoides,P110405,Mite.Genus2,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_manu,Cyanocompsa_cyanoides,P120844A,Mite.Genus2,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_manu,Cyanocompsa_cyanoides,P130185,Mite.Genus2,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,,1,ground,lowland_manu,Cyanocompsa_cyanoides,P130219,Mite.Genus2,
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,Feather,Oribatida (shell),1,ground,lowland_manu,Cyanocompsa_cyanoides,P115910,Mite.Genus2,
Thraupidae,Thraupidae,Cyanerpes caeruleus,Cyanerpes caeruleus,Feather,,1,canopy,montane_manu,Cyanerpes_caeruleus,SP121331,Mite.Genus,
Thraupidae,Thraupidae,Cyanerpes caeruleus,Cyanerpes caeruleus,Feather,,1,canopy,montane_manu,Cyanerpes_caeruleus,SP121331,Mite.Genus2,
Tyrannidae,Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P110216,Mite.Genus,
Tyrannidae,Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P116260,Mite.Genus,
Tyrannidae,Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P121052,Mite.Genus,
Tyrannidae,Tyrannidae,Corythopis torquatus,Corythopis torquatus,Mesostigmatid,,0,ground,lowland_manu,Corythopis_torquatus,P110140,Mite.Genus,
"Tyrannidae
",Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P130301,Mite.Genus,
"Tyrannidae
",Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P130303,Mite.Genus,
"Tyrannidae
",Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P130328,Mite.Genus,
"Tyrannidae
",Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P130330,Mite.Genus,
Tyrannidae,Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P110216,Mite.Genus2,
Tyrannidae,Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P116260,Mite.Genus2,
Tyrannidae,Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P121052,Mite.Genus2,
Tyrannidae,Tyrannidae,Corythopis torquatus,Corythopis torquatus,Mesostigmatid,,0,ground,lowland_manu,Corythopis_torquatus,P110140,Mite.Genus2,
"Tyrannidae
",Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P130301,Mite.Genus2,
"Tyrannidae
",Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P130303,Mite.Genus2,
"Tyrannidae
",Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P130328,Mite.Genus2,
"Tyrannidae
",Tyrannidae,Corythopis torquatus,Corythopis torquatus,Feather,,0,ground,lowland_manu,Corythopis_torquatus,P130330,Mite.Genus2,
Conopophagidae,Conopophagidae,Conopophaga peruviana,Conopophaga peruviana,Feather,,1,ground,lowland_iquitos,Conopophaga_peruviana,M579,Mite.Genus,
Conopophagidae,Conopophagidae,Conopophaga peruviana,Conopophaga peruviana,Feather,,1,ground,lowland_manu,Conopophaga_peruviana,P116082,Mite.Genus,
Conopophagidae,Conopophagidae,Conopophaga peruviana,Conopophaga peruviana,Feather,,1,ground,lowland_iquitos,Conopophaga_peruviana,M579,Mite.Genus2,
Conopophagidae,Conopophagidae,Conopophaga peruviana,Conopophaga peruviana,Feather,,1,ground,lowland_manu,Conopophaga_peruviana,P116082,Mite.Genus2,
"Cardinalidae
",Cardinalidae,Chlorothraupis carmioli,Chlorothraupis carmioli,Feather,,1,other,lowland_manu,Chlorothraupis_carmioli,P116204,Mite.Genus,
"Cardinalidae
",Cardinalidae,Chlorothraupis carmioli,Chlorothraupis carmioli,Feather,,1,other,lowland_manu,Chlorothraupis_carmioli,P116210,Mite.Genus,
"Cardinalidae
",Cardinalidae,Chlorothraupis carmioli,Chlorothraupis carmioli,Feather,,1,other,lowland_manu,Chlorothraupis_carmioli,P116211,Mite.Genus,
"Cardinalidae
",Cardinalidae,Chlorothraupis carmioli,Chlorothraupis carmioli,Feather,other?,1,other,lowland_manu,Chlorothraupis_carmioli,P116213,Mite.Genus,
"Cardinalidae
",Cardinalidae,Chlorothraupis carmioli,Chlorothraupis carmioli,Feather,,1,other,lowland_manu,Chlorothraupis_carmioli,P116204,Mite.Genus2,
"Cardinalidae
",Cardinalidae,Chlorothraupis carmioli,Chlorothraupis carmioli,Feather,,1,other,lowland_manu,Chlorothraupis_carmioli,P116210,Mite.Genus2,
"Cardinalidae
",Cardinalidae,Chlorothraupis carmioli,Chlorothraupis carmioli,Feather,,1,other,lowland_manu,Chlorothraupis_carmioli,P116211,Mite.Genus2,
"Cardinalidae
",Cardinalidae,Chlorothraupis carmioli,Chlorothraupis carmioli,Feather,other?,1,other,lowland_manu,Chlorothraupis_carmioli,P116213,Mite.Genus2,
"Passerellidae
",Thraupidae,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Feather,,1,other,montane_manu,Chlorospingus_ophthalmicus,SP110108,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Feather,,1,other,montane_manu,Chlorospingus_ophthalmicus,TL120016,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Feather,Trombiculid,1,other,montane_manu,Chlorospingus_ophthalmicus,TL120033,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Feather,Trombiculid,1,other,montane_manu,Chlorospingus_ophthalmicus,TL120034,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Feather,,1,other,montane_manu,Chlorospingus_ophthalmicus,SP110108,Mite.Genus2,
"Passerellidae
",Thraupidae,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Feather,,1,other,montane_manu,Chlorospingus_ophthalmicus,TL120016,Mite.Genus2,
"Passerellidae
",Thraupidae,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Feather,Trombiculid,1,other,montane_manu,Chlorospingus_ophthalmicus,TL120033,Mite.Genus2,
"Passerellidae
",Thraupidae,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Feather,Trombiculid,1,other,montane_manu,Chlorospingus_ophthalmicus,TL120034,Mite.Genus2,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP110008,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP110040,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP110066,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP110070,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP110101,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP110120,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP120040,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP120792,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP120934,Mite.Genus,
"Passerellidae
",Thraupidae,Chlorospingus flavigularis,Chlorospingus flavigularis,Feather,,1,understory,montane_manu,Chlorospingus_flavigularis,SP120938,Mite.Genus,
