"","species_clean","detections_flocks","NO.","Collection","Sample.label","Sample.No...","Full_Label","Powder.lvl","species_binomial","Order","Family","Lice","Mites","Ticks","Other","Host.Family","Order2","Date.of.collection","Country","Province","Locality","Altitude","mass_tidy","bill_tidy","wing_tidy","tail_tidy","wing_index_tidy","tarsus_tidy","sociality","ForStrat_ground","ForStrat_understory","ForStrat_midhigh","ForStrat_canopy","species_jetz","WJSpecID","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","foraging_cat","elevation_cat","sample"
"587","Arremon taciturnus",2,1278,"JEJ","P13","351","P130351","med","Arremon_taciturnus","Passeriformes","Passerellidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,27.7755,10.00218182,73.3880597,61.3,10.9,23.8,1,50,50,0,0,"Arremon taciturnus",12615,"Arremon_taciturnus","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Pectoral Sparrow","bow12615","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","ground-understory","lowland_manu","130351"
"588","Celeus grammicus",2,293,"JUM","V","V682","V682","","Celeus_grammicus","Piciformes","Picidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,64.5,24.8,122.8,71,22.5,20.6,1,0,0,80,20,"Celeus grammicus",1011,"Celeus_grammicus","Picidae","Woodpeckers","Woodpeckers, Honeyguides, Toucans, Barbets","Scaly-breasted Woodpecker","bow01011","BL3","Picidae","Woodpeckers",95,"PICIFORMES","NONPASSERIFORMES","NONPASSERIFORMES","midhigh","lowland_iquitos","682"
"589","Chiroxiphia boliviana",2,934,"JEJ","SP13","13","SP130013","low","Chiroxiphia_boliviana","","",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,17.23620087,5.684965517,66.5855814,45.6,16.8,18.3,1,0,50,50,0,"Chiroxiphia boliviana",6359,"Chiroxiphia_boliviana","Pipridae","Manakins","Manakins","Yungas Manakin","bow06359","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","montane_manu","130013"
"590","Dendroma erythroptera",2,1082,"JEJ","P11","275","P110275","low","Dendroma_erythroptera","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,30,21.4,91,68.8,18.6,21.8,1,0,0,50,50,"Philydor erythropterum",6845,"Philydor_erythropterum","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Chestnut-winged Foliage-gleaner","bow06845","BL3","Furnariidae","Ovenbirds",110,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh-canopy","lowland_manu","110275"
"591","Galbula cyanescens",2,590,"JEJ","SP12","SP120878","SP120878","low","Galbula_cynescens","Piciformes","Galbulidae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,24.96074074,37.77703704,78.13793103,88.2,28,13.5,1,0,0,100,0,"Galbula cyanescens",1245,"Galbula_cyanescens","Galbulidae","Jacamars","Puffbirds, Jacamars","Bluish-fronted Jacamar","bow01245","BL3","Galbulidae","Jacamars",96,"PICIFORMES","NONPASSERIFORMES","NONPASSERIFORMES","midhigh","montane_manu","120878"
"592","Galbula cyanescens",2,620,"JEJ","P13","765","P130765","very low","Galbula_cyanescens","Piciformes","Galbulidae
",1,0,0,"No",NA,NA,NA,NA,NA,NA,NA,24.96074074,37.77703704,78.13793103,88.2,28,13.5,1,0,0,100,0,"Galbula cyanescens",1245,"Galbula_cyanescens","Galbulidae","Jacamars","Puffbirds, Jacamars","Bluish-fronted Jacamar","bow01245","BL3","Galbulidae","Jacamars",96,"PICIFORMES","NONPASSERIFORMES","NONPASSERIFORMES","midhigh","lowland_manu","130765"
"593","Isleria hauxwelli",2,57,"JUM","V","V125?","V125?","","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_iquitos","125?"
"594","Isleria hauxwelli",2,58,"JUM","V","V126","V126","","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_iquitos","126"
"595","Isleria hauxwelli",2,471,"JEJ","","P110029","P110029","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","110029"
"596","Isleria hauxwelli",2,478,"JEJ","","P110085","P110085","very low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","110085"
"597","Isleria hauxwelli",2,479,"JEJ","","P110086","P110086","very low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","110086"
"598","Isleria hauxwelli",2,487,"JEJ","","P110172","P110172","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","110172"
"599","Isleria hauxwelli",2,489,"JEJ","","P110215","P110215","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","110215"
"600","Isleria hauxwelli",2,503,"JEJ","","P110380","P110380","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","110380"
"601","Isleria hauxwelli",2,551,"JEJ","","P116031","P116031","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"Yes",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","116031"
"602","Isleria hauxwelli",2,633,"JEJ","P11","6080","P116080","high","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","116080"
"603","Isleria hauxwelli",2,712,"JEJ","P12","791","P120791","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","120791"
"604","Isleria hauxwelli",2,715,"JEJ","P12","807","P120807","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","120807"
"605","Isleria hauxwelli",2,724,"JEJ","P12","956","P120956","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","120956"
"606","Isleria hauxwelli",2,727,"JEJ","P12","1007","P121007","med","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","121007"
"607","Isleria hauxwelli",2,741,"JEJ","P12","1357","P121357","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","121357"
"608","Isleria hauxwelli",2,748,"JEJ","P12","1796","P121796","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","121796"
"609","Isleria hauxwelli",2,751,"JEJ","P12","1800","P121800","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","121800"
"610","Isleria hauxwelli",2,752,"JEJ","P12","1503","P121503","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","121503"
"611","Isleria hauxwelli",2,753,"JEJ","P12","1801","P121801","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","121801"
"612","Isleria hauxwelli",2,760,"JEJ","P12","1741","P121741","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","121741"
"613","Isleria hauxwelli",2,761,"JEJ","P12","1757","P121757","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","121757"
"614","Isleria hauxwelli",2,912,"JEJ","P13","281","P130281","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","130281"
"615","Isleria hauxwelli",2,928,"JEJ","P13","439","P130439","low","Isleria_hauxwelli","Passeriformes","Thamnophilidae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,11.27941606,8.391276596,50.70714286,24.8,15.6,18.9,1,40,40,20,0,"Myrmotherula hauxwelli",6475,"Myrmotherula_hauxwelli","Thamnophilidae","Antbirds","Antbirds","Plain-throated Antwren","bow06475","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","other","lowland_manu","130439"
"616","Monasa nigrifrons",2,580,"JEJ","P12","872","P120872","low","Monasa_nigrifrons","Piciformes","Bucconidae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,80.46733333,27.19058824,123.8421053,118.8,16.8,21.2,1,40,40,20,0,"Monasa nigrifrons",1284,"Monasa_nigrifrons","Bucconidae","Puffbirds","Puffbirds, Jacamars","Black-fronted Nunbird","bow01284","BL3","Bucconidae","Puffbirds",97,"PICIFORMES","NONPASSERIFORMES","NONPASSERIFORMES","other","lowland_manu","120872"
"617","Monasa nigrifrons",2,581,"JEJ","P12","1117","P121117","low","Monasa_nigrifrons","Piciformes","Bucconidae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,80.46733333,27.19058824,123.8421053,118.8,16.8,21.2,1,40,40,20,0,"Monasa nigrifrons",1284,"Monasa_nigrifrons","Bucconidae","Puffbirds","Puffbirds, Jacamars","Black-fronted Nunbird","bow01284","BL3","Bucconidae","Puffbirds",97,"PICIFORMES","NONPASSERIFORMES","NONPASSERIFORMES","other","lowland_manu","121117"
"618","Myiobius barbatus",2,648,"JEJ","P11","6228","P116228","low","Myiobius_barbatus","Passeriformes","Tityridae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,12.84714286,7.312222222,65.52631579,54.3,16.8,14.8,1,0,30,70,0,"Myiobius barbatus",6001,"Myiobius_barbatus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Bearded Flycatcher","bow06001","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_manu","116228"
"619","Myiobius barbatus",2,743,"JEJ","P12","1446","P121446","low","Myiobius_barbatus","Passeriformes","Tityridae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,12.84714286,7.312222222,65.52631579,54.3,16.8,14.8,1,0,30,70,0,"Myiobius barbatus",6001,"Myiobius_barbatus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Bearded Flycatcher","bow06001","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_manu","121446"
"620","Myiobius barbatus",2,755,"JEJ","P12","1511","P121511","low","Myiobius_barbatus","Passeriformes","Tityridae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,12.84714286,7.312222222,65.52631579,54.3,16.8,14.8,1,0,30,70,0,"Myiobius barbatus",6001,"Myiobius_barbatus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Bearded Flycatcher","bow06001","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_manu","121511"
"621","Myiobius barbatus",2,759,"JEJ","P12","1409","P121409","low","Myiobius_barbatus","Passeriformes","Tityridae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,12.84714286,7.312222222,65.52631579,54.3,16.8,14.8,1,0,30,70,0,"Myiobius barbatus",6001,"Myiobius_barbatus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Bearded Flycatcher","bow06001","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_manu","121409"
"622","Myiobius barbatus",2,1255,"JEJ","P12","1511","P121511","low","Myiobius_barbatus","Passeriformes","Tityridae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,12.84714286,7.312222222,65.52631579,54.3,16.8,14.8,1,0,30,70,0,"Myiobius barbatus",6001,"Myiobius_barbatus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Bearded Flycatcher","bow06001","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_manu","121511"
"623","Myrmotherula longicauda",2,1316,"JEJ","SP12","874","SP120874","low","Myrmotherula_longicauda","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,8.21,8.4,47,34.5,11,17.7,1,0,20,80,0,"Myrmotherula longicauda",6474,"Myrmotherula_longicauda","Thamnophilidae","Antbirds","Antbirds","Stripe-chested Antwren","bow06474","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","montane_manu","120874"
"624","Myrmotherula longicauda",2,1346,"JEJ","SP12","1226","SP121226","low","Myrmotherula_longicauda","Passeriformes","Thamnophilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,8.21,8.4,47,34.5,11,17.7,1,0,20,80,0,"Myrmotherula longicauda",6474,"Myrmotherula_longicauda","Thamnophilidae","Antbirds","Antbirds","Stripe-chested Antwren","bow06474","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","montane_manu","121226"
"625","Terenotriccus erythrurus",2,177,"JUM","V","V466","V466","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","466"
"626","Terenotriccus erythrurus",2,226,"JUM","M","M560","M560","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","560"
"627","Terenotriccus erythrurus",2,313,"JUM","V","V724","V724","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,0,0,"Yes",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_iquitos","724"
"628","Terenotriccus erythrurus",2,322,"JUM","","946","946","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","other_iquitos",NA
"629","Terenotriccus erythrurus",2,323,"JUM","","968","968","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","other_iquitos",NA
"630","Terenotriccus erythrurus",2,324,"JUM","","980","980","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","other_iquitos",NA
"631","Terenotriccus erythrurus",2,326,"JUM","","2133","2133","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","other_iquitos",NA
"632","Terenotriccus erythrurus",2,327,"JUM","","1073","1073","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","other_iquitos",NA
"633","Terenotriccus erythrurus",2,329,"JUM","","2028","2028","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","other_iquitos",NA
"634","Terenotriccus erythrurus",2,331,"JUM","","3576","3576","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","other_iquitos",NA
"635","Terenotriccus erythrurus",2,332,"JUM","","3609","3609","","Terenotriccus_erythrurus","Passeriformes","Tityridae
",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,"Terenotriccus erythrurus",5999,"Terenotriccus_erythrurus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ruddy-tailed Flycatcher","bow05999","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","other_iquitos",NA
