,sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,x,ectoparasite_code,species,species_taxonomy_SACC_2021,elevation_all_years,net_elevation,elevation,elevation_midpoint.1,Species_parameters,Station,X,day,month,year,full_date,date_status,date,year_seasonality,mass_individual_day,mass_ind_count,
36,110387,NA,P110387,P110387,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,654,2_11_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,414,NA,414,415,Myrmotherula axillaris,pantiacolla,NA,2,11,2011,2011-11-02,NA,2011-11-02,306,8.435,2,
38,110391,NA,P110391,P110391,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,655,2_11_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,414,NA,414,415,Myrmotherula axillaris,pantiacolla,NA,2,11,2011,2011-11-02,NA,2011-11-02,306,8.435,2,
40,115908,NA,P115908,P115908,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,5,0,0,Myrmotherula_axillaris,8,9_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,397,NA,397,415,Myrmotherula axillaris,pantiacolla,NA,9,8,2011,2011-08-09,NA,2011-08-09,221,8.33,2,
41,115909,NA,P115909,P115909,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,med,415,1,1,0,1,0,0,0,0,0,0,1,1,1,Myrmotherula_axillaris,9,9_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,397,NA,397,415,Myrmotherula axillaris,pantiacolla,NA,9,8,2011,2011-08-09,NA,2011-08-09,221,8.33,2,
42,115953,NA,P115953,P115953,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,24,0,0,Myrmotherula_axillaris,28,10_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,397,NA,397,415,Myrmotherula axillaris,pantiacolla,NA,10,8,2011,2011-08-10,NA,2011-08-10,222,8.835,2,
43,115954,NA,P115954,P115954,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,med,415,1,1,0,1,0,0,0,0,0,0,5,0,0,Myrmotherula_axillaris,29,10_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,397,NA,397,415,Myrmotherula axillaris,pantiacolla,NA,10,8,2011,2011-08-10,NA,2011-08-10,222,8.835,2,
109,116078,P11,6078,P116078,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,med,415,1,2,1,1,0,8,3,2,3,0,62,0,0,Myrmotherula_axillaris,110,15_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,415,NA,415,415,Myrmotherula axillaris,pantiacolla,NA,15,8,2011,2011-08-15,NA,2011-08-15,227,7.96,1,
130,116259,P11,6259,P116259,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,2,1,1,0,9,2,3,4,0,72,0,0,Myrmotherula_axillaris,236,20_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,600,NA,600,415,Myrmotherula axillaris,pantiacolla,NA,20,8,2011,2011-08-20,NA,2011-08-20,232,8.03,1,
186,120714,P12,714,P120714,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,1,0,0,Myrmotherula_axillaris,1112,30_6_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,415,NA,415,415,Myrmotherula axillaris,pantiacolla,NA,30,6,2012,2012-06-30,NA,2012-06-30,182,7.45,1,
200,120933,P12,933,P120933,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,2,0,0,Myrmotherula_axillaris,1195,22_8_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,438,NA,438,415,Myrmotherula axillaris,pantiacolla,NA,22,8,2012,2012-08-22,NA,2012-08-22,235,5.55,1,
215,121262,P12,1262,P121262,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,3,0,0,Myrmotherula_axillaris,1301,10_10_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,837,NA,837,415,Myrmotherula axillaris,pantiacolla,NA,10,10,2012,2012-10-10,NA,2012-10-10,284,8.21,1,
235,121400,P12,1400,P121400,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1376,25_10_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,385,NA,385,415,Myrmotherula axillaris,pantiacolla,NA,25,10,2012,2012-10-25,NA,2012-10-25,299,8.82,1,
221,121773,P12,1773,P121773,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1572,3_12_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,414,NA,414,415,Myrmotherula axillaris,pantiacolla,NA,3,12,2012,2012-12-03,NA,2012-12-03,338,7.915,2,
223,121774,P12,1774,P121774,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1573,3_12_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,414,NA,414,415,Myrmotherula axillaris,pantiacolla,NA,3,12,2012,2012-12-03,NA,2012-12-03,338,7.915,2,
384,130025,P13,25,P130025,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,4,0,0,Myrmotherula_axillaris,2886,27_8_2013_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,432,NA,432,415,Myrmotherula axillaris,pantiacolla,NA,27,8,2013,2013-08-27,NA,2013-08-27,239,7.885,2,
388,130259,P13,259,P130259,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,14,1,1,Myrmotherula_axillaris,3002,10_9_2013_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,410,NA,410,415,Myrmotherula axillaris,pantiacolla,NA,10,9,2013,2013-09-10,NA,2013-09-10,253,7.885,2,
615,110029,NA,P110029,P110029,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4109,28_9_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,381,415,Myrmotherula hauxwelli,pantiacolla,NA,28,9,2011,2011-09-28,NA,2011-09-28,271,NA,NA,
616,110085,NA,P110085,P110085,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,very low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4118,3_10_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,392,415,Myrmotherula hauxwelli,pantiacolla,NA,3,10,2011,2011-10-03,NA,2011-10-03,276,NA,NA,
617,110086,NA,P110086,P110086,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,very low,415,1,1,0,1,0,0,0,0,0,0,1,0,0,Isleria_hauxwelli,4119,3_10_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,392,415,Myrmotherula hauxwelli,pantiacolla,NA,3,10,2011,2011-10-03,NA,2011-10-03,276,10.355,2,
619,110172,NA,P110172,P110172,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,1,0,0,Isleria_hauxwelli,4129,13_10_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,438,415,Myrmotherula hauxwelli,pantiacolla,NA,13,10,2011,2011-10-13,NA,2011-10-13,286,NA,NA,
624,110215,NA,P110215,P110215,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4135,15_10_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,438,415,Myrmotherula hauxwelli,pantiacolla,NA,15,10,2011,2011-10-15,NA,2011-10-15,288,NA,NA,
626,110380,NA,P110380,P110380,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,2,0,0,Isleria_hauxwelli,4158,1_11_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,414,415,Myrmotherula hauxwelli,pantiacolla,NA,1,11,2011,2011-11-01,NA,2011-11-01,305,NA,NA,
630,116031,NA,P116031,P116031,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4197,14_8_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,415,415,Myrmotherula hauxwelli,pantiacolla,NA,14,8,2011,2011-08-14,NA,2011-08-14,226,NA,NA,
633,116080,P11,6080,P116080,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,high,415,1,1,0,1,0,0,0,0,0,0,5,0,1,Isleria_hauxwelli,4209,15_8_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,415,415,Myrmotherula hauxwelli,pantiacolla,NA,15,8,2011,2011-08-15,NA,2011-08-15,227,NA,NA,
635,120791,P12,791,P120791,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4407,18_7_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,NA,415,Myrmotherula hauxwelli,pantiacolla,NA,18,7,2012,2012-07-18,NA,2012-07-18,200,NA,NA,
640,120807,P12,807,P120807,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,1,0,0,Isleria_hauxwelli,4413,24_7_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,NA,415,Myrmotherula hauxwelli,pantiacolla,NA,24,7,2012,2012-07-24,NA,2012-07-24,206,NA,NA,
641,120956,P12,956,P120956,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,2,0,0,Isleria_hauxwelli,4454,23_8_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,438,415,Myrmotherula hauxwelli,pantiacolla,NA,23,8,2012,2012-08-23,NA,2012-08-23,236,NA,NA,
645,121007,P12,1007,P121007,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,med,415,1,1,0,1,0,0,0,0,0,0,4,1,1,Isleria_hauxwelli,4462,30_8_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,422,415,Myrmotherula hauxwelli,pantiacolla,NA,30,8,2012,2012-08-30,NA,2012-08-30,243,NA,NA,
651,121357,P12,1357,P121357,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4494,20_10_2012_pantiacolla_myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,415,415,myrmotherula hauxwelli,pantiacolla,NA,20,10,2012,2012-10-20,NA,2012-10-20,294,NA,NA,
663,121503,P12,1503,P121503,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4518,2_11_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,398,415,Myrmotherula hauxwelli,pantiacolla,NA,2,11,2012,2012-11-02,NA,2012-11-02,307,NA,NA,
687,121741,P12,1741,P121741,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4533,2_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,414,415,Myrmotherula hauxwelli,pantiacolla,NA,2,12,2012,2012-12-02,NA,2012-12-02,337,NA,NA,
693,121757,P12,1757,P121757,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,1,0,1,Isleria_hauxwelli,4534,3_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,414,415,Myrmotherula hauxwelli,pantiacolla,NA,3,12,2012,2012-12-03,NA,2012-12-03,338,NA,NA,
654,121796,P12,1796,P121796,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,2,0,0,Isleria_hauxwelli,4539,6_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,392,415,Myrmotherula hauxwelli,pantiacolla,NA,6,12,2012,2012-12-06,NA,2012-12-06,341,NA,NA,
657,121800,P12,1800,P121800,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4541,6_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,392,415,Myrmotherula hauxwelli,pantiacolla,NA,6,12,2012,2012-12-06,NA,2012-12-06,341,NA,NA,
668,121801,P12,1801,P121801,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4542,6_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,392,415,Myrmotherula hauxwelli,pantiacolla,NA,6,12,2012,2012-12-06,NA,2012-12-06,341,NA,NA,
694,130281,P13,281,P130281,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5042,11_9_2013_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,410,415,Myrmotherula hauxwelli,pantiacolla,NA,11,9,2013,2013-09-11,NA,2013-09-11,254,NA,NA,
695,130439,P13,439,P130439,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,1,0,1,0,0,0,0,0,0,1,1,1,Isleria_hauxwelli,5052,24_9_2013_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,NA,NA,395,415,Myrmotherula hauxwelli,pantiacolla,NA,24,9,2013,2013-09-24,NA,2013-09-24,267,NA,NA,
776,120874,SP12,874,SP120874,Myrmotherula_longicauda,Myrmotherula longicauda,Myrmotherula_longicauda,Thamnophilidae,1,8.21,montane_manu,midhigh,low,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1666,30_8_2012_san_pedro_Myrmotherula longicauda,Myrmotherula longicauda,Myrmotherula_longicauda,1376,NA,1376,1210,Myrmotherula longicauda,san_pedro,NA,30,8,2012,2012-08-30,NA,2012-08-30,243,9.55,1,
698,121226,SP12,1226,SP121226,Myrmotherula_longicauda,Myrmotherula longicauda,Myrmotherula_longicauda,Thamnophilidae,1,8.21,montane_manu,midhigh,low,1210,1,1,0,1,0,0,0,0,0,0,3,0,0,Myrmotherula_longicauda,4647,25_10_2012_san_pedro_Myrmotherula longicauda,NA,Myrmotherula_longicauda,NA,NA,1418,1210,Myrmotherula longicauda,san_pedro,NA,25,10,2012,2012-10-25,NA,2012-10-25,299,NA,NA,
699,110043,P11,43,P110043,Myrmotherula_longipennis,Myrmotherula longipennis,Myrmotherula_longipennis,Thamnophilidae,1,9.109375,lowland_manu,undersory-midhigh,low,418.5,1,1,0,1,0,0,0,0,0,0,2,0,0,Myrmotherula_longipennis,4111,27_9_2011_pantiacolla_Myrmotherula longipennis,NA,Myrmotherula_longipennis,NA,NA,381,418.5,Myrmotherula longipennis,pantiacolla,NA,27,9,2011,2011-09-27,NA,2011-09-27,270,NA,NA,
675,116336,P11,6336,P116336,Myrmotherula_longipennis,Myrmotherula longipennis,Myrmotherula_longipennis,Thamnophilidae,1,9.109375,lowland_manu,undersory-midhigh,low,418.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,313,29_8_2011_pantiacolla_Myrmotherula longipennis,Myrmotherula longipennis,Myrmotherula_longipennis,385,NA,385,418.5,Myrmotherula longipennis,pantiacolla,NA,29,8,2011,2011-08-29,NA,2011-08-29,241,8.9,1,
684,120695,P12,695,P120695,Myrmotherula_longipennis,Myrmotherula longipennis,Myrmotherula_longipennis,Thamnophilidae,1,9.109375,lowland_manu,undersory-midhigh,low,418.5,1,1,0,1,0,0,0,0,0,0,1,0,0,Myrmotherula_longipennis,1096,29_6_2012_pantiacolla_Myrmotherula longipennis,Myrmotherula longipennis,Myrmotherula_longipennis,415,NA,415,418.5,Myrmotherula longipennis,pantiacolla,NA,29,6,2012,2012-06-29,NA,2012-06-29,181,9.55,2,
718,121593,P12,1593,P121593,Myrmotherula_longipennis,Myrmotherula longipennis,Myrmotherula_longipennis,Thamnophilidae,1,9.109375,lowland_manu,undersory-midhigh,low,418.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1490,20_11_2012_pantiacolla_Myrmotherula longipennis,Myrmotherula longipennis,Myrmotherula_longipennis,413,NA,413,418.5,Myrmotherula longipennis,pantiacolla,NA,20,11,2012,2012-11-20,NA,2012-11-20,325,7.52,1,
683,120685,P12,685,P120685,Myrmotherula_menetriesii,Myrmotherula menetriesii,Myrmotherula_menetriesii,Thamnophilidae,1,9.046,lowland_manu,midhigh,low,423.5,1,1,0,1,0,0,0,0,0,0,1,0,0,Myrmotherula_menetriesii,1094,29_6_2012_pantiacolla_Myrmotherula menetriesii,Myrmotherula menetriesii,Myrmotherula_menetriesii,415,NA,415,423.5,Myrmotherula menetriesii,pantiacolla,NA,29,6,2012,2012-06-29,NA,2012-06-29,181,9,1,
697,120799,P12,799,P120799,Myrmotherula_menetriesii,Myrmotherula menetriesii,Myrmotherula_menetriesii,Thamnophilidae,1,9.046,lowland_manu,midhigh,low,423.5,1,1,0,1,0,0,0,0,0,0,1,0,0,Myrmotherula_menetriesii,1140,21_7_2012_pantiacolla_Myrmotherula menetriesii,Myrmotherula menetriesii,Myrmotherula_menetriesii,NA,NA,NA,423.5,Myrmotherula menetriesii,pantiacolla,NA,21,7,2012,2012-07-21,NA,2012-07-21,203,9.75,1,
803,121185,SP12,1185,SP121185,Myrmotherula_schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Thamnophilidae,1,9.628441558,montane_manu,midhigh,med,1487,1,1,0,1,0,0,0,0,0,0,10,1,1,Myrmotherula_schisticolor,1868,23_10_2012_san_pedro_Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,1418,NA,1418,1487,Myrmotherula schisticolor,san_pedro,NA,23,10,2012,2012-10-23,NA,2012-10-23,297,9.55,1,
802,121216,SP12,1216,SP121216,Myrmotherula_schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Thamnophilidae,1,9.628441558,montane_manu,midhigh,low,1487,1,1,0,1,0,0,0,0,0,0,4,0,0,Myrmotherula_schisticolor,1869,23_10_2012_san_pedro_Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,1418,NA,1418,1487,Myrmotherula schisticolor,san_pedro,NA,23,10,2012,2012-10-23,NA,2012-10-23,297,9.55,1,
700,121342,SP12,1342,SP121342,Myrmotherula_schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Thamnophilidae,1,9.628441558,montane_manu,midhigh,low,1487,1,1,0,1,0,0,0,0,0,0,12,0,0,Myrmotherula_schisticolor,4657,17_11_2012_san_pedro_Myrmotherula schisticolor,NA,Myrmotherula_schisticolor,NA,NA,NA,1487,Myrmotherula schisticolor,san_pedro,NA,17,11,2012,2012-11-17,NA,2012-11-17,322,NA,NA,
581,110386,P11,386,P110386,Neoctantes_niger,Neoctantes niger,Neoctantes_niger,Thamnophilidae,0,35.6,lowland_manu,midhigh,low,414,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,651,2_11_2011_pantiacolla_Neoctantes niger,Neoctantes niger,Neoctantes_niger,414,NA,414,414,Neoctantes niger,pantiacolla,NA,2,11,2011,2011-11-02,NA,2011-11-02,306,33.3,1,
659,116116,P11,6116,P116116,Percnostola_lophotes,Myrmoborus lophotes,Myrmoborus_lophotes,Thamnophilidae,1,30.48875,lowland_manu,ground-understory,low,670,1,2,1,1,0,5,1,2,2,0,431,0,0,Myrmoborus_lophotes,138,16_8_2011_pantiacolla_Percnostola lophotes,Percnostola lophotes,Myrmoborus_lophotes,415,NA,415,670,Percnostola lophotes,pantiacolla,NA,16,8,2011,2011-08-16,NA,2011-08-16,228,27.36,1,
719,121775,P12,1775,P121775,Phaethornis_koepckeae,Phaethornis koepckeae,Phaethornis_koepckeae,Trochilidae,0,5.275526316,lowland_manu,understory,low,418,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,1582,3_12_2012_pantiacolla_Phaethornis koepckeae,Phaethornis koepckeae,Phaethornis_koepckeae,414,NA,414,418,Phaethornis koepckeae,pantiacolla,NA,3,12,2012,2012-12-03,NA,2012-12-03,338,5.26,1,
732,110275,P11,275,P110275,Philydor_erythropterum,Dendroma erythroptera,Dendroma_erythroptera,Furnariidae,1,30,lowland_manu,midhigh-canopy,low,430,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4142,19_10_2011_pantiacolla_Philydor erythropterum,NA,Dendroma_erythroptera,NA,NA,422,430,Philydor erythropterum,pantiacolla,NA,19,10,2011,2011-10-19,NA,2011-10-19,292,NA,NA,
733,116034,P11,6034,P116034,Philydor_rufum,Dendroma rufa,Dendroma_rufa,Furnariidae,0,22.25,lowland_manu,canopy,high,1068,1,2,1,1,0,6,3,1,2,0,34,0,0,Dendroma_rufa,4199,14_8_2011_pantiacolla_Philydor rufum,NA,Dendroma_rufa,NA,NA,415,1068,Philydor rufum,pantiacolla,NA,14,8,2011,2011-08-14,NA,2011-08-14,226,NA,NA,
601,115925,P11,5925,P115925,Phlegopsis_nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,Thamnophilidae,0,48.78089286,lowland_manu,ground,med,413,1,2,1,1,0,1,1,0,0,0,15,0,2,Phlegopsis_nigromaculata,4,9_8_2011_pantiacolla_Phlegopsis nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,397,NA,397,413,Phlegopsis nigromaculata,pantiacolla,NA,9,8,2011,2011-08-09,NA,2011-08-09,221,51.615,2,
682,120676,P12,676,P120676,Phlegopsis_nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,Thamnophilidae,0,48.78089286,lowland_manu,ground,low,413,1,1,0,1,0,0,0,0,0,0,1,0,0,Phlegopsis_nigromaculata,1081,29_6_2012_pantiacolla_Phlegopsis nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,415,NA,415,413,Phlegopsis nigromaculata,pantiacolla,NA,29,6,2012,2012-06-29,NA,2012-06-29,181,39.7,1,
692,120769,P12,769,P120769,Phlegopsis_nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,Thamnophilidae,0,48.78089286,lowland_manu,ground,low,413,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1127,10_7_2012_pantiacolla_Phlegopsis nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,NA,NA,NA,413,Phlegopsis nigromaculata,pantiacolla,NA,10,7,2012,2012-07-10,NA,2012-07-10,192,13.4,1,
708,121135,P12,1135,P121135,Phlegopsis_nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,Thamnophilidae,0,48.78089286,lowland_manu,ground,low,413,1,1,0,1,0,0,0,0,0,0,1,0,0,Phlegopsis_nigromaculata,1260,19_9_2012_pantiacolla_Phlegopsis nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,381,NA,381,413,Phlegopsis nigromaculata,pantiacolla,NA,19,9,2012,2012-09-19,NA,2012-09-19,263,NA,NA,
740,130443,P13,443,P130443,Phlegopsis_nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,Thamnophilidae,0,48.78089286,lowland_manu,ground,med,413,1,1,0,1,0,0,0,0,0,0,4,0,0,Phlegopsis_nigromaculata,3121,24_9_2013_pantiacolla_Phlegopsis nigromaculata,Phlegopsis nigromaculata,Phlegopsis_nigromaculata,395,NA,395,413,Phlegopsis nigromaculata,pantiacolla,NA,24,9,2013,2013-09-24,NA,2013-09-24,267,54.85,1,
